,class_name,text,aviation,cybersecurity,domestic_unrest_violence,extreme_weather,forced_labor,general_biz_trend,individual_accidents_tragedies,later_report,lawsuit_legal_insurance,leisure_other_news,maritime,pandemics_large_scale_diseases,railway,strike,trade_war_embargos_bans,transportation_trends_projects,war_conflict,warehouse_fire,class_index,label
81,aviation,"A mid-air near-miss occurred over Mumbai's Chhatrapati Shivaji Maharaj International Airport on July 8th, involving two commercial planes. The incident sparked a thorough investigation into air traffic control procedures and pilot communication.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
82,general_biz_trend,"China faces social challenges, with a growing wealth gap outlined in a recent social justice report. The study recommends policies to address income inequality and promote social harmony.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
83,pandemics_large_scale_diseases,"Riyadh, Saudi Arabia, introduces strict travel restrictions in response to a surge in cases of a contagious illness. The towering Kingdom Centre Tower stands against a backdrop of deserted streets, marking a stark departure from the usual vibrancy of the city.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
84,individual_accidents_tragedies,"The picturesque town of Maplewood was saddened by the news of a hiking mishap that resulted in the death of outdoor enthusiast Arjun Sharma. The challenging terrain of the nearby Bluff Trail posed difficulties for the rescue team, contributing to the unfortunate outcome.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
85,cybersecurity,"London's Heathrow Airport, one of the busiest in the world, experienced a major cyber security incident, causing flight cancellations and delays. The attack, believed to be politically motivated, underscored the potential impact of cyber threats on global air travel.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
86,war_conflict,Unconfirmed reports from the border region of Eldoria suggest the use of advanced drone technology in a recent attack. The introduction of cutting-edge weaponry raises concerns about the evolving nature of warfare in the troubled region.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
87,cybersecurity,"Hackers targeted the control systems of a major railway network in Moscow, causing widespread disruptions to train services. The incident raised concerns about the potential impact of cyber attacks on Russia's extensive and interconnected transportation infrastructure.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
88,leisure_other_news,"In the coastal town of Aqua Cove, a group of marine biologists collaborates with local boat operators to create ""Science Sail"" expeditions. These educational voyages combine leisure and learning, allowing passengers to explore the ocean while engaging in hands-on marine science experiments.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
89,lawsuit_legal_insurance,"A beachfront resort in Miami faces legal challenges after a sewage system malfunction on May 22 led to contamination of the shoreline. Vacationers are preparing lawsuits against the resort, alleging negligence in maintenance and environmental stewardship, seeking compensation for ruined holidays and health concerns.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
90,transportation_trends_projects,"The city of New Orleans is revitalizing its streetcar system, with plans to extend routes and improve infrastructure to provide residents with a more comprehensive public transportation network.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
91,maritime,"The Port of Vancouver experienced a major oil spill as a result of a collision between a fuel tanker, the MT Pacific Star, and a container ship, the MV Cascade Voyager. Environmental agencies are mobilizing to contain the spill and assess the ecological impact.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
92,lawsuit_legal_insurance,"Following a cyber attack on a prominent financial institution headquartered in New York City, clients are exploring legal avenues to address the security breach. Lawsuits are being prepared against the bank, alleging negligence in safeguarding sensitive financial data during the digital intrusion on December 18.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
93,later_report,"The mountainous town of Peaksview issues a delayed report on the temporary closure of a popular hiking trail for maintenance. Hikers and nature enthusiasts can now enjoy the trail's restored conditions, including enhanced safety measures and improved trail markers, providing a rejuvenated outdoor experience in the picturesque mountain landscape.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
94,railway,"A commuter train derailed near the city of Sydney, Australia, causing chaos during the morning rush hour. Preliminary reports suggest a track defect, and emergency responders are on-site, providing assistance to the injured passengers.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
95,trade_war_embargos_bans,"Jakarta, Indonesia, faces uncertainty as a major trading partner in Oceania contemplates sanctions on palm oil exports. The Indonesian government explores diplomatic avenues to avert a potential crisis in the palm oil industry.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
96,lawsuit_legal_insurance,"Following a cyber attack on a major e-commerce platform headquartered in San Diego, disgruntled customers are preparing lawsuits against the company. The breach exposed sensitive personal information, and plaintiffs are seeking damages for the compromised security measures that led to the data breach on November 25.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
97,general_biz_trend,"In a recent political report on Nigeria, ethnic tensions threaten national unity, with clashes in cities like Lagos. The study calls for inclusive governance and dialogue to address underlying issues and promote social cohesion.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
98,trade_war_embargos_bans,"BogotÃ¡, Colombia, and Lima, Peru, collaborate on a joint strategy to navigate trade challenges in the wake of potential commodity bans by a North American trading partner. The South American nations seek to strengthen regional economic ties.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
99,transportation_trends_projects,"Beijing is set to launch a comprehensive bike-sharing program, encouraging residents to embrace cycling as a practical and healthy mode of transportation in the city's vast urban landscape.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
100,trade_war_embargos_bans,"BrasÃ­lia, Brazil, reacts strongly to a proposed commodity ban by a neighboring South American country, escalating a long-standing trade dispute. Regional leaders convene for emergency talks to defuse the situation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
101,maritime,"The Suez Canal experienced a significant maritime accident as the MV Everstellar, a large container ship, ran aground, blocking the crucial waterway. Salvage operations are underway, but the incident has already led to delays in the transportation of goods, affecting international trade.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
102,cybersecurity,A cyber attack on a key logistics center in Chicago disrupted the distribution of goods across the Midwest. The incident led to shortages on store shelves and highlighted the vulnerability of supply chain networks in the face of evolving cyber threats.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
103,lawsuit_legal_insurance,"The historic district of Savannah is marred by legal battles as homeowners pursue lawsuits against a construction company. The grievances stem from a series of collapses that occurred during a renovation project on December 5, causing extensive damage to adjacent properties and injuring bystanders.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
104,strike,"Hospital workers in the fictional city of Medville are on strike, demanding better staffing levels and improved safety measures. The Healthcare Workers Alliance has organized the protest, affecting medical services and creating a crisis in the healthcare system.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
105,domestic_unrest_violence,"In the midst of a bustling New York City, protests erupted over police violence and racial injustice. The movement, fueled by grassroots activism, reignited a national conversation about systemic racism and police reform.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
106,forced_labor,"Brussels, Belgium, becomes the epicenter of a forced labor exposÃ© implicating a major chocolate manufacturer. Investigations expose a network of exploitation in the chocolate industry's supply chain, prompting calls for stricter regulations and ethical sourcing.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
107,general_biz_trend,"A political report on Russia sheds light on the erosion of democratic institutions, as recent legislative changes consolidate power in the hands of the ruling party. Concerns are raised about the diminishing space for political opposition and the curtailment of media freedom, signaling a challenging path ahead for the country's democratic principles.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
108,strike,"Call center employees in the city of Callington are staging a walkout, protesting against high-stress working conditions and inadequate break times. The Customer Service Workers Union is leading the strike, impacting customer support services for various industries.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
109,leisure_other_news,"Urban explorers in Metro Mirage are in for a treat as the city introduces a series of guided rooftop tours. These excursions offer a unique perspective of the cityscape, combining adventure and education while promoting sustainable urban tourism.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
110,cybersecurity,"Copenhagen's airport faced a significant cyber security threat, affecting air traffic control systems and causing flight cancellations. Danish authorities are collaborating with cybersecurity experts to address vulnerabilities in the country's aviation infrastructure.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
111,aviation,Madrid-Barajas Adolfo SuÃ¡rez Airport faced another setback on September 8th when a major winter storm forced the cancellation of numerous flights. Travelers found themselves stranded as crews worked to clear runways and resume normal operations.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
112,later_report,"In the suburban community of Pinecrest, a delayed report on the closure of a pedestrian bridge for repairs is issued. The bridge is now reopened, featuring enhanced structural integrity and safety measures. Pedestrians can once again enjoy a seamless and secure connection across the picturesque community.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
113,strike,"Tech support workers in the fictional city of Digitopolis are on strike, protesting against high-pressure work environments and inadequate support for employees. The Tech Support Workers Union has called for the strike, impacting customer service for various tech companies.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
114,pandemics_large_scale_diseases,"Riyadh, a city in the heart of the Arabian Peninsula, grapples with a sudden outbreak that forces authorities to suspend flights and close its major transportation hubs. The iconic Kingdom Centre Tower stands as a silent sentinel over a city in the grip of an unprecedented crisis.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
115,war_conflict,"A peacekeeping mission in the volatile region of Eldoria is facing logistical challenges, with supply routes compromised by guerrilla tactics. The plight of the peacekeepers highlights the difficulties in maintaining stability in the midst of a protracted conflict.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
116,transportation_trends_projects,"Residents of Phoenix are eagerly awaiting the completion of a new light rail extension, set to connect additional neighborhoods and provide a more inclusive public transportation experience.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
117,extreme_weather,"A massive sandstorm has engulfed the desert city of Dunesville, reducing visibility to near-zero levels. Flights are grounded, and residents are advised to stay indoors to avoid respiratory issues caused by the airborne sand particles.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
118,war_conflict,"In a shocking turn of events, a rebel faction in the fictitious city of Eldoria launched a surprise attack on government forces, escalating tensions in the region and threatening the fragile peace established just months ago.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
119,strike,"Auto workers from Detroit's leading car manufacturers have launched a joint strike, demanding higher pay and improved benefits. The United Auto Workers Union declared the strike after negotiations with industry leaders broke down over the weekend.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
120,maritime,"The Port of Lagos faced a labor strike by dockworkers demanding better working conditions, leading to a temporary shutdown of operations. The strike has disrupted trade routes and raised concerns about the stability of maritime labor relations in the region.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
121,warehouse_fire,"Melbourne residents were shocked when a cargo ship collided with a storage depot, leading to a spill of hazardous materials. Emergency crews are working to contain the environmental impact and secure the area.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
122,pandemics_large_scale_diseases,"Beijing, China, introduces strict travel restrictions in response to a surge in cases of a contagious illness. The Great Wall becomes a silent witness to the city's struggle against the invisible threat, as iconic landmarks stand against a backdrop of deserted streets.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
123,aviation,"Singapore's Changi Airport encountered a major baggage handling system failure on July 9th, resulting in the misplacement of thousands of pieces of luggage. Travelers expressed frustration as airport staff worked diligently to rectify the situation.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
124,pandemics_large_scale_diseases,"Seoul faces a major setback as a highly contagious virus spreads through its extensive subway system. The bustling streets surrounding Gyeongbokgung Palace become eerily empty, and the vibrant energy of South Korea's capital gives way to a somber atmosphere.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
