,URI,TOPIC,TITLE,TEXT,RELEVANCE_CLASS
178,7412594736,strike,Police probe after laptop about train strike negotiations was stolen,The laptop belonged to rail minister Huw Merriman and was taken from underneath his chair in the central London pub,1
179,7412594736,strike,Police probe after laptop about train strike negotiations was stolen,The theft came a day after one of the biggest strikes in more than a decade which caused mass disruption across the country,1
180,7412594736,strike,Police probe after laptop about train strike negotiations was stolen,RMT and Aslef workers from 14 train companies took industrial action on February 1 and 3 in the ongoing dispute over pay and conditions,1
181,7412594736,strike,Police probe after laptop about train strike negotiations was stolen,Government officials explained the laptop was wiped remotely of any sensitive information- they cannot make any comments on security concerns at the moment.,1
182,7496528054,weather_naturalevent,"Weather Today (April 14): Isolated Rain over Maharashtra, Uttarakhand, Sikkim  Weather.com","Maximum temperatures are expected to reach 40C or higher locally in Punjab, Haryana, Rajasthan, Gujarat, Uttar Pradesh, Madhya Pradesh, Maharashtra, Bihar, Jharkhand, Gangetic West Bengal, Chhattisgarh, Odisha, Telangana, and Andhra Pradesh",0
183,7496528054,weather_naturalevent,"Weather Today (April 14): Isolated Rain over Maharashtra, Uttarakhand, Sikkim  Weather.com","A fresh Western Disturbance is expected to affect the West Himalayan region starting Saturday, and intensify further as we head into the next week",0
184,7496528054,weather_naturalevent,"Weather Today (April 14): Isolated Rain over Maharashtra, Uttarakhand, Sikkim  Weather.com",Isolated to scattered rains with thunderstorms and lightning may pelt Himachal Pradesh and Uttarakhand.,0
185,7496272342,marine,PMA Accuses ILWU Local of Illegal Disruptive Actions at SoCal Ports,"International Longshore and Warehouse Union (ILWU) Local 13 continues to disrupt operations at the ports of Los Angeles and Long Beach, writes the Pacific Maritime Association",1
186,7496272342,marine,PMA Accuses ILWU Local of Illegal Disruptive Actions at SoCal Ports,The PMA which represents employers at the 70 terminals located in the West Coast ports is detailing a series of complaints,1
187,7496272342,marine,PMA Accuses ILWU Local of Illegal Disruptive Actions at SoCal Ports,"They are accusing the ILWU of refusing to let the PMA participate in the labor dispatch process, resulting in slowing the start of work on each shift",1
188,7496272342,marine,PMA Accuses ILWU Local of Illegal Disruptive Actions at SoCal Ports,They also say the union has forced crucial cargo handling equipment to be taken out of operation at several key terminals.,1
189,7412762767,air,Drone activity leads to flight disruption at Dublin Airport on Tuesday evening,Small unmanned aircraft was first spotted on the north side of the airport campus,1
190,7412762767,air,Drone activity leads to flight disruption at Dublin Airport on Tuesday evening,The disruption lasted from exactly 8.22pm to 8.52pm,1
191,7412762767,air,Drone activity leads to flight disruption at Dublin Airport on Tuesday evening,No flights were diverted from the airport during the 30 minute suspension,1
192,7412762767,air,Drone activity leads to flight disruption at Dublin Airport on Tuesday evening,"An unknown number of flights were grounded in the UK, but it remains too early to ascertain any potential knock-on effects to schedules",1
193,7412762767,air,Drone activity leads to flight disruption at Dublin Airport on Tuesday evening,"Later, management tweeted: ...we would remind drone users that it is illegal to fly a drone within 5km of Dublin Airport",1
194,7412762767,air,Drone activity leads to flight disruption at Dublin Airport on Tuesday evening,Severe punishments must follow for anyone found guilty.,1
195,7504927241,warehouse_fire,S C Artego S A : RAPORT HOTARARE AGOA SI AGEA 2023 - ENGLEZA  MarketScreener, ARTEGO S.A,0
196,7504927241,warehouse_fire,S C Artego S A : RAPORT HOTARARE AGOA SI AGEA 2023 - ENGLEZA  MarketScreener,is a Romanian transport company,0
197,7504927241,warehouse_fire,S C Artego S A : RAPORT HOTARARE AGOA SI AGEA 2023 - ENGLEZA  MarketScreener,The company has its headquarters in Tg,0
198,7504927241,warehouse_fire,S C Artego S A : RAPORT HOTARARE AGOA SI AGEA 2023 - ENGLEZA  MarketScreener,"Jiu, str",0
199,7504927241,warehouse_fire,S C Artego S A : RAPORT HOTARARE AGOA SI AGEA 2023 - ENGLEZA  MarketScreener,Ciocarlau nr,0
200,7504927241,warehouse_fire,S C Artego S A : RAPORT HOTARARE AGOA SI AGEA 2023 - ENGLEZA  MarketScreener,"38, Jud",0
201,7504927241,warehouse_fire,S C Artego S A : RAPORT HOTARARE AGOA SI AGEA 2023 - ENGLEZA  MarketScreener,Gorj,0
202,7504927241,warehouse_fire,S C Artego S A : RAPORT HOTARARE AGOA SI AGEA 2023 - ENGLEZA  MarketScreener,"Out of the total of 8,114,746 issued shares, 6,968,820 shares were present and represented at the meeting",0
203,7504927241,warehouse_fire,S C Artego S A : RAPORT HOTARARE AGOA SI AGEA 2023 - ENGLEZA  MarketScreener,The OGMS is statutory and legally constituted,0
204,7504927241,warehouse_fire,S C Artego S A : RAPORT HOTARARE AGOA SI AGEA 2023 - ENGLEZA  MarketScreener,The meeting was attended by the shareholders registered in the Register of Shareholders on the reference date 04.04.2023,0
205,7504927241,warehouse_fire,S C Artego S A : RAPORT HOTARARE AGOA SI AGEA 2023 - ENGLEZA  MarketScreener,"Approval of the of the balance sheet, the profit and loss account for the year 2022.",0
206,7432421388,air,"'Mumbai airport's main runway is still unsafe,' says Mangala Narasimhan former Aviation Safety Officer",Mangala Narasimhan (54) was an air traffic controller (ATC) and Aviation Safety Officer posted at Mumbai airport,0
207,7432421388,air,"'Mumbai airport's main runway is still unsafe,' says Mangala Narasimhan former Aviation Safety Officer",She noticed several air safety violations,0
208,7432421388,air,"'Mumbai airport's main runway is still unsafe,' says Mangala Narasimhan former Aviation Safety Officer","Since the lives of thousands of passengers were at stake, she took up these issues with her higher ups, but in vain",0
209,7432421388,air,"'Mumbai airport's main runway is still unsafe,' says Mangala Narasimhan former Aviation Safety Officer","When a PIL was filed by a lawyer at Bombay High Court, she was made a respondent, in which capacity she placed all the facts before the judges",0
210,7432421388,air,"'Mumbai airport's main runway is still unsafe,' says Mangala Narasimhan former Aviation Safety Officer",She was rewarded by the Airport Authority of India (AAI) by being sacked.,0
211,7502134528,weather_naturalevent,Lawyers for former Fugees member Pras Michel present defense in conspiracy trial,Defense lawyers for Pras Michel begin presenting their case in federal court,0
212,7502134528,weather_naturalevent,Lawyers for former Fugees member Pras Michel present defense in conspiracy trial,"Michel's lead lawyer, David Kenner, delivered a 25-minute statement",0
213,7502134528,weather_naturalevent,Lawyers for former Fugees member Pras Michel present defense in conspiracy trial,Kenner: Michel grew up in poverty before founding the Fugees with Lauryn Hill and Wyclef Jean,0
214,7502134528,weather_naturalevent,Lawyers for former Fugees member Pras Michel present defense in conspiracy trial,Michel has been charged with making illegal campaign contributions and failure to register as an agent of China,0
215,7502134528,weather_naturalevent,Lawyers for former Fugees member Pras Michel present defense in conspiracy trial,"He has pleaded not guilty to all charges and the most serious carries a maximum sentence of 20 years in prison.""The evidence will show that making campaign contributions is not illegal,"" Kenner said.",0
216,7494878987,warehouse_fire,Dallas restaurant chain buys Carrollton office for headquarters,"M Crowd Restaurant Group has purchased a 25,300-square-foot office and technology building in Carrollton",0
