,URI,TOPIC,TEXT,RELEVANCE_CLASS
253,7475033994,warehouse_fire,GMB warns of summer of strike chaos at Amazon as it announces six new dates - LabourListMore than 560 workers in Coventry will walk out on April 16th to 18th and again on April 21st to 23rd in ongoing dispute over pay,0
254,7475033994,warehouse_fire,"GMB also said its members at five other fufillment centres in the Midlands will begin balloting over industrial action, specifically in Mansfield, Coalville, Kegworth, Rugeley and Rugby",0
255,7475033994,warehouse_fire,The union said the ballots would run for several weeks,0
256,7475033994,warehouse_fire,Amazon told ITV News in December that the company offers competitive pay which starts at a minimum of between 10.50 and 11.45 per hour.,0
257,7490276947,marine,Russian Crude Cargo Unloaded In Ghana After Waiting For Six Weeks  OilPrice.comAn oil tanker that had waited for permission to dock for six weeks was cleared to discharge the oil this weekend,1
258,7490276947,marine,"The 600,000 barrels of crude that the tanker carried from Novorossiysk to Ghana were the first observed cargo from Russia to the African country in at least four years",1
259,7490276947,marine,"The buyer of the cargo, believed to be Platon Gas Oil Ghana Ltd, is not expected to process the crude for at least six months",1
260,7490276947,marine,Russia has turned to Africa to sell more of its crude oil after the EU embargoes on seaborne imports of Russia's oil and fuels.,1
261,7491926667,warehouse_fire,"Massive Fire Breaks Out At Garia's Timber Godown in South Kolkata, 15 Fire Tenders Fighting To Douse The FireThe fire broke out in a wooden warehouse in the Brahmapur area of Garia",0
262,7491926667,warehouse_fire,The fire spread in no time as there were too many flammable materials inside,0
263,7491926667,warehouse_fire,15 fire tenders have been fighting to control the blaze at the warehouse,0
264,7491926667,warehouse_fire,The incident occurred in the densely populated area ofGaria,0
265,7491926667,warehouse_fire,Watch the video here: http://www.kolkatafire.com/2013/01/27/fire-godown-garia-brahmapur-fire.html#storylink=cpy.,0
266,7473817413,marine,System to Prevent Boxship Parametric Rolling Receives AiP from LRLloyd's Register has awarded Approval in Principle (AiP) to Hyundai's new Onboard Guidance System,0
267,7473817413,marine,The system is designed to help containerships prevent excessive rolling,0
268,7473817413,marine,The World Shipping Council in 2022 reported that the industry was embarking on a three-year study looking at the causes and how to prevent container damage and loss,0
269,7473817413,marine,The solution considers various loading conditions and sea conditions and provides operation guidance on board based on actual operational information in connection with Hyundai Global Service (HGS)'s Integrated Smartship Solution (ISS),0
270,7463540355,weather_naturalevent,Nighttime Tornadoes: How To Stay Safe  Weather.comTornadoes at night are more than twice as likely to be deadly as those during the day,0
271,7463540355,weather_naturalevent,"You can, however, take steps to be as safe as possible",0
272,7463540355,weather_naturalevent,"In general, your awareness of the threat of overnight severe weather, before you go to sleep, is very important",0
273,7463540355,weather_naturalevent,"The Weather Company's primary journalistic mission is to report on breaking weather news, the environment and the importance of science to our lives",0
274,7463540355,weather_naturalevent,"This story does not necessarily represent the position of our parent company, IBM.",0
275,7428129425,train,Outrage As Greece Admits failures After Deadly Train Crash - UrduPointAbout 700 demonstrators massed outside the Athens headquarters of Greek rail operator Hellenic Train to voice outrage and sorrow over the country's worst-ever rail disaster,1
276,7428129425,train,"Announcing the 24-hour shutdown, the rail union federation denounced a lack of respect towards Greece's rail network by successive governments over the years",1
277,7428129425,train,"Government spokesman Yiannis Economou said an inquiry would examine the chronic delays in implementing railway works, delays caused by chronic public-sector malaise and decades of failure",1
278,7428129425,train,Authorities have pointed to human error in explaining the collision in which two carriages were demolished and a restaurant car caught fire.,1
279,7433781408,strike,"HEALTH STRIKE CHAOS: Nehawu strike continues despite second interdict, leaving health facilities reelingThe Labour Court in Johannesburg upheld an interdict to stop a strike by National Education, Health and Allied Workers' Union (Nehawu) strike on Monday evening",0
280,7433781408,strike,The union had appealed against the interdict first filed on Saturday,0
281,7433781408,strike,Nehawu kicked off a countrywide strike early on Monday with reports of intimidation stopping health workers from entering or leaving health facilities,0
282,7433781408,strike,"Cancelled surgeries, ambulances barred from hospitals, stalled medication dispensing are among the critical services affected by the health workers' strike",0
283,7433781408,strike,The judgment states the strike will likely because irreparable harm to the government and affect numerous public services.,0
284,7435886376,train,Tech issue knocks out Sydney's train networkAll lines on the Sydney Trains network were experiencing significant delays and disruptions on Wednesday afternoon,0
285,7435886376,train,Commuters were advised to allow for extra travel time until the problem could be fixed,0
286,7435886376,train,"Pictures circulating on social media showed big crowds waiting on platforms across the city, as it endured its third consecutive day of temperatures above 30 degrees",0
287,7435886376,train,"The fallout has also hit other transport in the harbour city, with buses reportedly jammed and rideshare fares already doubling due to surge pricing",0
288,7435886376,train,All services are suspended,0
289,7435886376,train,"Currently stuck at Strathfield, wrote one dejected Twitter user.",0
290,7472065531,warehouse_fire,2 more lawsuits filed after fatal Orange County fireworks warehouse fireFour people died in a fireworks warehouse explosion and fire in December,1
291,7472065531,warehouse_fire,"The estate of one of the victims is suing Magic in the Sky, SeaWorld and others",1
292,7472065531,warehouse_fire,SeaWorld is accused of negligence because it was in a joint venture with the company,1
293,7472065531,warehouse_fire,"Lindsey Tallafuss, who survived the fire, is suing SeaWorld for unfair labor practices, negligence and more",1
294,7472065531,warehouse_fire,"the lawsuit singles out SeaWorld in particular for using commercial fireworks it regularly used on its Orlando amusement park premises, and turned a craven blind eye to how these inhere.",1
295,7471791963,warehouse_fire,Nova Scotia mass shooting inquiry is releasing its final report,0
296,7471791963,warehouse_fire,Here is what we learned from testimonyThe Mass Casualty Commission inquiry will release its final report Thursday,0
297,7471791963,warehouse_fire,Gabriel Wortman went on a shooting rampage dressed in an RCMP uniform and in a replica RCMP car,0
298,7471791963,warehouse_fire,"He killed 22 people, including a pregnant woman, beginning in Portapique and ending in Enfield",0
299,7471791963,warehouse_fire,It is a 13-hour period that traumatized a province and forever changed the lives of scores of victims' family members and survivors,0
300,7471791963,warehouse_fire,"The inquiry raised questions about RCMP response, procedures and attitudes toward victims and the public.",0
301,7494707294,weather_naturalevent,"Weather Today (April 13): Heatwave to Impact Odisha, Gangetic West Bengal  Weather.comA fresh Western Disturbance will likely affect the Western Himalayan Region from April 15",0
